*****	UNRANKED
****	UNRANKED
***	UNRANKED
**	UNRANKED
subtrib	SUBTRIBE
subvarietas	SUBVARIETY
subvariety	SUBVARIETY
subvariety	SUBVARIETY
subvar	SUBVARIETY
superclass	SUPERCLASS
superclassis	SUPRAGENERICNAME
superclass	SUPERCLASS
superdivision	SUPRAGENERICNAME
superfamily	SUPERFAMILY
superfamily	SUPERFAMILY
superkingdom	DOMAIN
superorder	SUPERORDER
superorder	SUPERORDER
superphylum	SUPERPHYLUM
superphylum	SUPERPHYLUM
superphylum	SUPRAGENERICNAME
superphyl	SUPRAGENERICNAME
superregnum	DOMAIN
supersect	SUPRAGENERICNAME
superseries	SUPERSERIES
superser	SUPRAGENERICNAME
supersubtribe	SUPERSUBTRIBE
supersubtrib	SUPRAGENERICNAME
supertribe	SUPRAGENERICNAME
supertrib	SUPRAGENERICNAME
suprageneric_name	SUPRAGENERIC_NAME
supragenericname	SUPRAGENERICNAME
suprasect	SUPRAGENERICNAME
s	SPECIES
t infgen	INFRAGENERICNAME
t infr	INFRASPECIFICNAME
tax infragen	INFRAGENERICNAME
tax vag	UNRANKED
tribe	TRIBE
tribe	TRIBE
tribus	TRIBE
trib	TRIBE
uab	SUBPHYLUM
ukl	SUBCLASS
unknown	UNRANKED
unranked	UNRANKED
unranked clade	UNRANKED
unranked	UNRANKED
unterabteilung	SUBPHYLUM
varie as	VARIETY
varie y	VARIETY
variedad	VARIETY
variedade	VARIETY
varietas	VARIETY
variety	VARIETY
var	VARIETY
v	VARIETY
ßß	UNRANKED
ß	UNRANKED
α	UNRANKED
γ	UNRANKED
δ	UNRANKED
µ	UNRANKED
